Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ROC_5,SMA_7,SMA_14,SMA_21,EMA_9,SD_7,SD_21,MACD,MACD_signal,MiddleBand_21,UpperBand_21,LowerBand_21,RSI_14
2023-08-28 11:16:00+00:00,25942.892578125,25942.892578125,25942.892578125,25942.892578125,0,0.0,0.0,-2.845712899639159e-05,25943.22265625,25943.630719866072,25942.910249255954,25941.867995581586,1.4384567831270352,2.7211949000197495,2.520194634933432,3.436534297944538,25942.910249255954,25948.352639055993,25937.467859455915,56.23577927420999
2023-08-28 11:17:00+00:00,25943.27734375,25943.27734375,25943.27734375,25943.27734375,0,0.0,0.0,-1.5508353280890003e-05,25942.977957589286,25943.640485491072,25942.86058407738,25941.970453835926,1.2161732164301378,2.703633799758068,2.362859832835966,3.2217994049228236,25942.86058407738,25948.267851676897,25937.453316477866,56.98427533491155
2023-08-28 11:18:00+00:00,25945.09375,25945.09375,25945.09375,25945.09375,937472,0.0,0.0,5.902234899312691e-05,25943.186941964286,25943.743303571428,25942.795107886905,25942.101142827334,1.4502321225006989,2.6274593566278037,2.357563152185321,3.0489521543753235,25942.795107886905,25948.05002660016,25937.540189173647,60.42531144981468
2023-08-28 11:19:00+00:00,25945.123046875,25945.123046875,25945.123046875,25945.123046875,3305984,0.0,0.0,0.00018635044364205414,25943.393136160714,25943.778738839286,25942.791666666668,25942.4004035446,1.6241475195096329,2.6242039029031927,2.3288835872663185,2.904938440953523,25942.791666666668,25948.040074472476,25937.54325886086,60.48022372753083
2023-08-28 11:20:00+00:00,25942.888671875,25942.888671875,25942.888671875,25942.888671875,145920,0.0,0.0,-2.4090800032131104e-05,25943.296875,25943.631417410714,25943.04724702381,25942.67266787764,1.6323841265043422,2.3301476713482665,2.1016331180217094,2.7442773763671604,25943.04724702381,25947.707542366505,25938.386951681114,54.292751620985904
2023-08-28 11:21:00+00:00,25947.9296875,25947.9296875,25947.9296875,25947.9296875,3112960,0.0,0.0,0.00019416143977897367,25944.38839285714,25943.937918526786,25943.621930803572,25942.694268277373,1.8286700366332287,1.9216798329747502,2.3017699441988952,2.6557758899335075,25943.621930803572,25947.46529046952,25939.778571137624,63.39228546707048
2023-08-28 11:22:00+00:00,25942.76171875,25942.76171875,25942.76171875,25942.76171875,477184,0.0,0.0,-1.987509107534632e-05,25944.28097098214,25943.87527901786,25943.851469494046,25943.217810199636,1.908942126626474,1.4356570789049143,2.0200816889919224,2.528637049745191,25943.851469494046,25946.722783651854,25940.980155336238,51.96956243585533
2023-08-28 11:23:00+00:00,25944.517578125,25944.517578125,25944.517578125,25944.517578125,5385728,0.0,0.0,-2.2207353750648907e-05,25944.513113839286,25943.86788504464,25943.924851190477,25943.172201054673,1.8081056536442859,1.4280647934104596,1.9164334427296126,2.4061963283420753,25943.924851190477,25946.780980777297,25941.068721603657,54.940375598732494
2023-08-28 11:24:00+00:00,25945.59375,25945.59375,25945.59375,25945.59375,219648,0.0,0.0,1.8142258340790353e-05,25944.84402901786,25943.910993303572,25944.041666666668,25943.306738761705,1.755448145018046,1.4606681799334333,1.8992363230936462,2.3048043272923895,25944.041666666668,25946.963003026536,25941.1203303068,56.70781640783062
2023-08-28 11:25:00+00:00,25947.05078125,25947.05078125,25947.05078125,25947.05078125,5854208,0.0,0.0,0.0001604335364362178,25945.123604910714,25944.1552734375,25944.20340401786,25943.535439885534,1.9472136171698233,1.597285313770192,1.980349490633671,2.2399133599606458,25944.20340401786,25947.3979746454,25941.00883339032,59.049807152173564
2023-08-28 11:26:00+00:00,25939.419921875,25939.419921875,25939.419921875,25939.419921875,1358848,0.0,0.0,-0.0003279554757349078,25944.30887276786,25943.851004464286,25943.95545014881,25943.88697402198,2.9050337299547335,1.9031238989006283,1.4126020849616907,2.074451104960855,25943.95545014881,25947.76169794661,25940.149202351007,45.24487338849182
2023-08-28 11:27:00+00:00,25940.66015625,25940.66015625,25940.66015625,25940.66015625,382464,0.0,0.0,-8.100766305389554e-05,25943.99051339286,25943.643694196428,25943.751116071428,25943.440268807284,3.1943183582440025,2.017774899433054,1.0506237875306397,1.8696856414748118,25943.751116071428,25947.786665870295,25939.71556627256,47.39735011113601
2023-08-28 11:28:00+00:00,25937.73828125,25937.73828125,25937.73828125,25937.73828125,0,0.0,0.0,-0.00026129978538186164,25942.534598214286,25943.461495535714,25943.470145089286,25943.162257551554,3.414613441111089,2.407405358872371,0.5219655911168957,1.6001416314032286,25943.470145089286,25948.28495580703,25938.655334371542,43.0988052923379
2023-08-28 11:29:00+00:00,25937.984375,25937.984375,25937.984375,25937.984375,205312,0.0,0.0,-0.0002932819758653625,25941.852120535714,25943.066545758928,25943.20089285714,25942.6198599214,3.815538992126997,2.687516059283443,0.12145778091507964,1.304404861305599,25943.20089285714,25948.575924975707,25937.825860738576,43.56305806445015
2023-08-28 11:30:00+00:00,25934.60546875,25934.60546875,25934.60546875,25934.60546875,1284096,0.0,0.0,-0.0004796426617006238,25940.436104910714,25942.474609375,25942.723958333332,25942.15631142926,4.4482884909635025,3.252248445633915,-0.4632569026471174,0.9508725085150557,25942.723958333332,25949.2284552246,25936.219461442066,38.87335460629164
2023-08-28 11:31:00+00:00,25934.271484375,25934.271484375,25934.271484375,25934.271484375,968704,0.0,0.0,-0.00019847928425177565,25938.81863839286,25941.83133370536,25942.213541666668,25941.401227161332,4.31685612684889,3.6903907605756148,-0.9427300447168818,0.5721519978686681,25942.213541666668,25949.59432318782,25934.832760145517,38.432936382873045
2023-08-28 11:32:00+00:00,25935.083984375,25935.083984375,25935.083984375,25935.083984375,0,0.0,0.0,-0.0002149587497547362,25937.10909598214,25941.116350446428,25941.806547619046,25940.6882528827,2.501106380277459,3.985743028294613,-1.2428274632075045,0.20915610565343348,25941.806547619046,25949.778033675637,25933.835061562455,40.20769962997129
2023-08-28 11:33:00+00:00,25939.560546875,25939.560546875,25939.560546875,25939.560546875,442368,0.0,0.0,7.025537867799708e-05,25937.12918526786,25940.71902901786,25941.610398065477,25940.12782603193,2.523227723571215,3.990306056466756,-1.1066785464936402,-0.054010824775981334,25941.610398065477,25949.59101017841,25933.629785952544,48.94086020607596
2023-08-28 11:34:00+00:00,25944.666015625,25944.666015625,25944.666015625,25944.666015625,8073728,0.0,0.0,0.00025760061107292574,25937.70145089286,25940.84598214286,25941.662946428572,25940.071098116237,3.657041358965434,4.024418947209514,-0.5801235855760751,-0.15923337693600015,25941.662946428572,25949.71178432299,25933.614108534155,56.70721704052438
2023-08-28 11:35:00+00:00,25952.28125,25952.28125,25952.28125,25952.28125,0,0.0,0.0,0.0006815519623500153,25939.77901785714,25941.156808035714,25942.23400297619,25940.530589867114,6.615624222252644,4.625643489008502,0.4465136540129606,-0.038083970746207965,25942.23400297619,25951.48528995421,25932.982715998172,65.20794728714883
2023-08-28 11:36:00+00:00,25954.474609375,25954.474609375,25954.474609375,25954.474609375,421376,0.0,0.0,0.0007790126286050515,25942.134765625,25941.99344308036,25942.755952380954,25941.705655880403,8.529280326778917,5.34043720806426,1.420739433982817,0.25368071019959715,25942.755952380954,25953.436826797082,25932.075077964826,67.20530361483914
2023-08-28 11:37:00+00:00,25952.513671875,25952.513671875,25952.513671875,25952.513671875,0,0.0,0.0,0.0006720505516967205,25944.69308035714,25942.564592633928,25943.21409970238,25942.982551229863,8.580096162941725,5.749747543442177,2.01140291476986,0.6052251511136499,25943.21409970238,25954.713594789268,25931.714604615496,63.68522145339699
2023-08-28 11:38:00+00:00,25953.478515625,25953.478515625,25953.478515625,25953.478515625,0,0.0,0.0,0.0005365537602246207,25947.436941964286,25943.127790178572,25943.699869791668,25943.935663294375,7.719899345095437,6.1708619597182395,2.528219070205523,0.9898239349320248,25943.699869791668,25956.041593711103,25931.358145872233,64.66588798506524
2023-08-28 11:39:00+00:00,25950.923828125,25950.923828125,25950.923828125,25950.923828125,260608,0.0,0.0,0.00024119842191189797,25949.699776785714,25943.404436383928,25943.977492559523,25944.889948527434,5.496983101112417,6.364805009029366,2.700527664117544,1.331964680769129,25943.977492559523,25956.70710257758,25931.247882541466,60.04248162541927
2023-08-28 11:40:00+00:00,25951.12109375,25951.12109375,25951.12109375,25951.12109375,421888,0.0,0.0,-4.470344008775722e-05,25951.35128348214,25944.240234375,25944.263113839286,25945.49333648719,3.19960355452339,6.5506504620318315,2.820488319870492,1.6296694085894017,25944.263113839286,25957.36441476335,25931.161812915223,60.278643185136914
2023-08-28 11:41:00+00:00,25952.083984375,25952.083984375,25952.083984375,25952.083984375,6653952,0.0,0.0,-9.210839502551456e-05,25952.410993303572,25945.056222098214,25944.700985863095,25946.05611221347,1.2521932341966717,6.75822086293687,2.959144059339451,1.8955643387394119,25944.700985863095,25958.21742758897,25931.18454413722,61.47554207979696
2023-08-28 11:42:00+00:00,25951.63671875,25951.63671875,25951.63671875,25951.63671875,818688,0.0,0.0,-3.3790681553531474e-05,25952.318917410714,25946.048967633928,25944.877511160714,25946.65889942962,1.2865489590188457,6.8938250495236435,2.9983757249137852,2.1161266159742866,25944.877511160714,25958.66516125976,25931.089861061668,60.56266642467251
2023-08-28 11:43:00+00:00,25952.30078125,25952.30078125,25952.30078125,25952.30078125,1280000,0.0,0.0,-4.537867146752441e-05,25952.008370535714,25947.07156808036,25945.33175223214,25947.15668136166,0.8764982304544136,7.059716012676288,3.0479169076279504,2.3024846743050196,25945.33175223214,25959.451184257494,25931.21232020679,61.4773143081016
2023-08-28 11:44:00+00:00,25952.171875,25952.171875,25952.171875,25952.171875,0,0.0,0.0,4.80925797966158e-05,25951.959542410714,25948.326311383928,25945.696242559523,25947.671091350494,0.8528589033095233,7.211540357033476,3.0417140091012698,2.45033054126427,25945.696242559523,25960.11932327359,25931.273161845456,61.180687468629934
2023-08-28 11:45:00+00:00,25953.83203125,25953.83203125,25953.83203125,25953.83203125,0,0.0,0.0,0.00010446321336972587,25952.01004464286,25949.723493303572,25946.088541666668,25948.121169715443,0.9613611316890986,7.4265569712215775,3.13462489761514,2.5871894125344443,25946.088541666668,25960.941655609113,25931.235427724223,63.615532128376515
2023-08-28 11:46:00+00:00,25953.578125,25953.578125,25953.578125,25953.578125,0,0.0,0.0,5.75730498521652e-05,25952.389229910714,25951.044503348214,25946.399367559523,25948.6922558689,0.9847022193423202,7.603334975452895,3.151441478101333,2.7000398256478224,25946.399367559523,25961.606037510428,25931.192697608618,62.9650548737563
2023-08-28 11:47:00+00:00,25951.322265625,25951.322265625,25951.322265625,25951.322265625,0,0.0,0.0,-1.2116889905938314e-05,25952.41796875,25951.884626116072,25946.966145833332,25949.18084278201,0.9436006202643886,7.499967761381518,2.948748404658545,2.749781541449967,25946.966145833332,25961.966081356095,25931.96621031057,57.35386510537427
2023-08-28 11:48:00+00:00,25952.556640625,25952.556640625,25952.556640625,25952.556640625,0,0.0,0.0,9.858832061042275e-06,25952.485491071428,25952.4482421875,25947.532645089286,25949.39498506631,0.9325647665049627,7.448956659426623,2.8548079806787428,2.7707868292957225,25947.532645089286,25962.43055840814,25932.63473177043,59.481646173614884
2023-08-28 11:49:00+00:00,25957.46875,25957.46875,25957.46875,25957.46875,5653504,0.0,0.0,0.00020410141492252273,25953.31863839286,25952.818777901786,25948.472191220237,25949.711150622177,2.0195534219258726,7.395938204471362,3.1405236900354794,2.844734201443674,25948.472191220237,25963.26406762918,25933.680314811292,66.61920274799348
2023-08-28 11:50:00+00:00,25958.82421875,25958.82421875,25958.82421875,25958.82421875,130560,0.0,0.0,0.00019234876352706225,25954.250558035714,25953.129464285714,25949.46456473214,25950.486910559957,2.818617820410822,7.3160348361232455,3.4367141467701003,2.9631301905089598,25949.46456473214,25964.096634404388,25934.832495059894,68.27971111891449
2023-08-28 11:51:00+00:00,25957.7734375,25957.7734375,25957.7734375,25957.7734375,1874944,0.0,0.0,0.00016164678641974342,25955.05078125,25953.50516183036,25950.567801339286,25951.320641378963,2.923322730328849,6.682709766621148,3.545784357636876,3.0796610239345434,25950.567801339286,25963.93322087253,25937.202381806044,65.55718442898231
2023-08-28 11:52:00+00:00,25960.685546875,25960.685546875,25960.685546875,25960.685546875,4234240,0.0,0.0,0.0003608017022856118,25956.029854910714,25954.019949776786,25951.825613839286,25951.965920991064,3.5315254062300063,5.902317708483904,3.8231354489689693,3.2283559089414293,25951.825613839286,25963.630249256254,25940.02097842232,69.220106167228
2023-08-28 11:53:00+00:00,25970.47265625,25970.47265625,25970.47265625,25970.47265625,822272,0.0,0.0,0.0006903372131343334,25958.443359375,25955.41629464286,25953.510788690477,25952.837883579457,6.2801079415867465,5.935238075799825,4.777602887203102,3.5382053045937645,25953.510788690477,25965.381264842075,25941.64031253888,77.77482336741127
2023-08-28 11:54:00+00:00,25981.33984375,25981.33984375,25981.33984375,25981.33984375,2250240,0.0,0.0,0.0009196233261380696,25962.731584821428,25957.574776785714,25955.50027901786,25954.60136084651,9.844248851770537,7.750059909805364,6.337857542377606,4.098135752150533,25955.50027901786,25971.00039883747,25940.000159198247,83.31872181829947
2023-08-28 11:55:00+00:00,25979.83203125,25979.83203125,25979.83203125,25979.83203125,10075648,0.0,0.0,0.0008092744233317819,25966.628069196428,25959.556780133928,25957.174851190477,25957.27520913686,10.52040127561698,8.991755791691606,7.367771644949244,4.7520629307102755,25957.174851190477,25975.158362773862,25939.191339607092,80.32483917511246
2023-08-28 11:56:00+00:00,25974.994140625,25974.994140625,25974.994140625,25974.994140625,17527808,0.0,0.0,0.0006634121823454258,25969.131696428572,25961.225167410714,25958.256417410714,25959.530891348175,10.052313463286387,9.710941489955548,7.704792596879997,5.34260886394422,25958.256417410714,25977.678300390624,25938.834534430804,71.45313864377499
2023-08-28 11:57:00+00:00,25975.66796875,25975.66796875,25975.66796875,25975.66796875,2233344,0.0,0.0,0.0005771196545617995,25971.537946428572,25962.89425223214,25959.265625,25961.077216275855,9.149157721841743,10.376702851404751,7.934789117942273,5.8610449147438315,25959.265625,25980.01903070281,25938.51221929719,71.91835747647819
2023-08-28 11:58:00+00:00,25984.416015625,25984.416015625,25984.416015625,25984.416015625,3820544,0.0,0.0,0.0005368927843384637,25975.34402901786,25965.197405133928,25960.78478422619,25962.53629152327,7.929077600468462,11.601740772559998,8.722410768434202,6.433318085481906,25960.78478422619,25983.98826577131,25937.581302681072,77.12938547191118
2023-08-28 11:59:00+00:00,25984.033203125,25984.033203125,25984.033203125,25984.033203125,2279424,0.0,0.0,0.00010366514549279132,25978.67940848214,25967.354631696428,25962.239769345237,25964.724263933444,5.163638644472628,12.519302264641949,9.209554816327,6.988565431650926,25962.239769345237,25987.27837387452,25937.201164815953,76.46073514478331
2023-08-28 12:00:00+00:00,25985.02734375,25985.02734375,25985.02734375,25985.02734375,3081216,0.0,0.0,0.00019997483023565305,25980.758649553572,25969.601004464286,25963.863746279763,25966.6551578526,4.136459440932052,13.172885565936175,9.565572854517086,7.503966916224158,25963.863746279763,25990.209517411637,25937.51797514789,77.01793955752697
2023-08-28 12:01:00+00:00,25986.966796875,25986.966796875,25986.966796875,25986.966796875,4579328,0.0,0.0,0.00046093008472616805,25981.5625,25972.147042410714,25965.57068452381,25968.49237644234,4.76693224076754,13.748977479129715,9.89020919806353,7.9812153725920325,25965.57068452381,25993.06863948207,25938.07272956555,78.10673987392488
2023-08-28 12:02:00+00:00,25986.51953125,25986.51953125,25986.51953125,25986.51953125,0,0.0,0.0,0.0004177587468801557,25982.51785714286,25974.57296316964,25967.210472470237,25970.33981848561,5.0254443212342395,14.108833647746124,9.996165665826993,8.384205431239025,25967.210472470237,25995.42813976573,25938.992805174745,77.19842043752406
2023-08-28 12:03:00+00:00,25985.484375,25985.484375,25985.484375,25985.484375,512000,0.0,0.0,4.111538909928059e-05,25984.016462053572,25976.574079241072,25968.822265625,25971.957789762047,3.829789919449873,14.173958561530094,9.882687007622735,8.683901746515767,25968.822265625,25997.17018274806,25940.47434850194,75.02384496625413
2023-08-28 12:04:00+00:00,25982.0234375,25982.0234375,25982.0234375,25982.0234375,0,0.0,0.0,-7.73461767574363e-05,25984.924386160714,25978.23116629464,25970.237630208332,25973.310448285843,1.6587278310176135,13.9234785955664,9.405069830878347,8.828135363388283,25970.237630208332,25998.084587399466,25942.3906730172,68.11534784757536
2023-08-28 12:05:00+00:00,25976.482421875,25976.482421875,25976.482421875,25976.482421875,0,0.0,0.0,-0.0003288402110169513,25983.791015625,25979.567522321428,25971.39527529762,25974.18174720726,3.6176623922262707,13.34493921029907,8.481669715703902,8.758842233851407,25971.39527529762,25998.085153718217,25944.70539687702,58.78252909066296
2023-08-28 12:06:00+00:00,25980.345703125,25980.345703125,25980.345703125,25980.345703125,81920,0.0,0.0,-0.00025478516987970307,25983.264229910714,25980.971819196428,25972.65783110119,25974.411814674037,3.8382697538630897,12.845068464301072,7.969732862318779,8.601020359544881,25972.65783110119,25998.347968029793,25946.96769417259,62.62732805637246
2023-08-28 12:07:00+00:00,25986.728515625,25986.728515625,25986.728515625,25986.728515625,5052416,0.0,0.0,8.042030205264178e-06,25983.507254464286,25982.132952008928,25974.236421130954,25975.005203519133,4.018149797795356,12.41276314724633,7.986989796423586,8.478214246920622,25974.236421130954,25999.061947425445,25949.410894836463,67.94717411182481
2023-08-28 12:08:00+00:00,25998.69921875,25998.69921875,25998.69921875,25998.69921875,4221952,0.0,0.0,0.0005085471395989709,25985.18331473214,25983.372907366072,25976.49246651786,25976.17753472972,7.024199430097262,12.345078305248665,8.864418244265835,8.555455046389666,25976.49246651786,26001.182623128356,25951.80230990736,75.10459260049235
2023-08-28 12:09:00+00:00,26040.484375,26040.484375,26040.484375,26040.484375,481280,0.0,0.0,0.002250053297066271,25992.892578125,25987.705217633928,25980.679501488095,25978.429703131747,22.12249557784692,17.60951909990227,12.7841319912186,9.401190435355453,25980.679501488095,26015.8985396879,25945.46046328829,86.46559011262704
2023-08-28 12:10:00+00:00,26047.873046875,26047.873046875,26047.873046875,26047.873046875,60930048,0.0,0.0,0.002748279148830459,26001.805245535714,25992.91085379464,25984.984468005954,25984.635170318572,29.856182641030728,22.123459657691257,16.29885439847203,10.78072322797877,25984.984468005954,26029.231387321335,25940.737548690573,87.54771024757397
2023-08-28 12:11:00+00:00,26051.388671875,26051.388671875,26051.388671875,26051.388671875,2376704,0.0,0.0,0.002734488969538797,26011.71456473214,25998.319475446428,25989.39229910714,25990.958957974213,33.48677311317318,25.59892626607634,19.147261077680014,12.454030797919021,25989.39229910714,26040.590151639295,25938.194446574988,88.03779180226104
2023-08-28 12:12:00+00:00,26050.453125,26050.453125,26050.453125,26050.453125,9945088,0.0,0.0,0.0024521982186670554,26022.281808035714,26003.03641183036,25993.805617559523,25997.00192936429,32.16076695102324,27.772061135170663,21.08608580693908,14.180441799723035,25993.805617559523,26049.349739829864,25938.26149528918,87.055896855133
2023-08-28 12:13:00+00:00,26067.10546875,26067.10546875,26067.10546875,26067.10546875,22818816,0.0,0.0,0.0026311412515079256,26034.67606026786,26008.970145089286,25998.873232886905,26002.34704892786,29.94742846852836,30.953498565664706,23.693202850587113,16.08299400989585,25998.873232886905,26060.780230018234,25936.966235755575,89.33580980170811
2023-08-28 12:14:00+00:00,26072.650390625,26072.650390625,26072.650390625,26072.650390625,19283968,0.0,0.0,0.0012352310794910089,26046.950613839286,26015.228934151786,26003.738839285714,26008.822890910073,24.046901749232905,34.13334226347973,25.908137859420094,18.0480227798007,26003.738839285714,26072.005523812673,25935.472154758754,89.96935816140423
2023-08-28 12:15:00+00:00,26081.115234375,26081.115234375,26081.115234375,26081.115234375,7458816,0.0,0.0,0.0012761958506239,26058.72433035714,26021.95382254464,26008.490048363095,26015.205640881566,14.934313209397923,37.62515040228902,28.0234945573975,20.04311713532006,26008.490048363095,26083.740349167674,25933.239747558517,90.86187642750204
2023-08-28 12:16:00+00:00,26073.28125,26073.28125,26073.28125,26073.28125,43269120,0.0,0.0,0.0008403612721280827,26063.409598214286,26028.15108816964,26012.940011160714,26021.79660023091,13.315079546810885,39.54352739305454,28.736536013853765,21.781800911026803,26012.940011160714,26092.027065946822,25933.852956374605,83.46041675828295
2023-08-28 12:17:00+00:00,26065.328125,26065.328125,26065.328125,26065.328125,2703360,0.0,0.0,0.0005710073421227677,26065.903180803572,26033.85421316964,26017.241629464286,26026.94506520782,11.420148120983963,40.11848341726042,28.33326751376444,23.092094231574332,26017.241629464286,26097.478596298806,25937.004662629766,76.63538307630256
2023-08-28 12:18:00+00:00,26063.078125,26063.078125,26063.078125,26063.078125,5058560,0.0,0.0,-0.0001544990775760698,26067.573102678572,26039.64383370536,26021.40401785714,26030.783371187037,9.663575908257565,40.12395436148356,27.514942990743293,23.976663983408127,26021.40401785714,26101.651926580107,25941.156109134175,74.77245836867756
2023-08-28 12:19:00+00:00,26056.935546875,26056.935546875,26056.935546875,26056.935546875,24489984,0.0,0.0,-0.0006027328834835534,26068.499162946428,26045.390485491072,26024.857328869046,26034.012846568334,7.899040452590681,39.90149058709242,26.070238707856333,24.39537892829777,26024.857328869046,26104.66031004323,25945.054347694862,69.78498260033666
2023-08-28 12:20:00+00:00,26058.515625,26058.515625,26058.515625,26058.515625,0,0.0,0.0,-0.0008665123853758231,26067.272042410714,26050.974051339286,26028.404110863095,26036.305116599,8.77075550888222,39.398399564158,24.76729726875419,24.469762596389057,26028.404110863095,26107.20090999141,25949.60731173478,70.3331623017032
2023-08-28 12:21:00+00:00,26058.5234375,26058.5234375,26058.5234375,26058.5234375,1225728,0.0,0.0,-0.0005660128603874896,26065.25390625,26056.10226004464,26031.90392485119,26038.5261674391,8.950402752627538,38.60899184079525,23.464849021376722,24.268779881386592,26031.90392485119,26109.121908532783,25954.6859411696,70.33602796761328
2023-08-28 12:22:00+00:00,26053.1640625,26053.1640625,26053.1640625,26053.1640625,19756032,0.0,0.0,-0.00046667597820620186,26061.260881696428,26059.992606026786,26035.056175595237,26040.52589444519,6.628613895015934,37.441329184164125,21.749478183446627,23.7649195417986,26035.056175595237,26109.938833963566,25960.173517226907,65.65107794793207
2023-08-28 12:23:00+00:00,26069.6015625,26069.6015625,26069.6015625,26069.6015625,999424,0.0,0.0,0.00025029420810209846,26060.735212053572,26062.072405133928,26039.01246279762,26041.78971125067,5.579344870658468,36.43209035772717,21.46892293226483,23.30572021989185,26039.01246279762,26111.87664351307,25966.148282082166,71.84527147758692
2023-08-28 12:24:00+00:00,26075.349609375,26075.349609375,26075.349609375,26075.349609375,2551808,0.0,0.0,0.0007066856525347776,26062.166852678572,26064.035016741072,26043.29175967262,26044.5708963756,7.798644440932374,35.08312712556347,21.462988250488706,22.93717382601122,26043.29175967262,26113.458013923744,25973.125505421493,73.63570051535017
2023-08-28 12:25:00+00:00,26095.6796875,26095.6796875,26095.6796875,26095.6796875,19810304,0.0,0.0,0.001426177263310638,26066.82421875,26067.198660714286,26048.703962053572,26047.64876767554,14.918419264795505,33.90580572079348,22.83551872629687,22.916842806068352,26048.703962053572,26116.51557349516,25980.892350611986,78.77645749576403
2023-08-28 12:26:00+00:00,26143.779296875,26143.779296875,26143.779296875,26143.779296875,0,0.0,0.0,0.0032717072239139603,26079.23046875,26073.864815848214,26056.670479910714,26052.451859657984,31.83878228540942,35.69500533341999,27.48763516060353,23.831001276975392,26056.670479910714,26128.060490577554,25985.280469243873,85.82090064349615
2023-08-28 12:27:00+00:00,26196.494140625,26196.494140625,26196.494140625,26196.494140625,52220928,0.0,0.0,0.005501446111541754,26098.94168526786,26083.106863839286,26066.96326264881,26061.584603379688,52.732323955116186,43.00179284220384,35.024379046048125,26.06967683078994,26066.96326264881,26152.966848333217,25980.9596769644,89.81200823712432
2023-08-28 12:28:00+00:00,26193.041015625,26193.041015625,26193.041015625,26193.041015625,103986176,0.0,0.0,0.0047349957700374805,26118.15848214286,26091.706194196428,26076.787667410714,26075.075557104217,59.610178359559185,47.12439464386536,40.25463418084837,28.906668300801627,26076.787667410714,26171.036456698446,25982.53887812298,88.06335349829463
2023-08-28 12:29:00+00:00,26198.578125,26198.578125,26198.578125,26198.578125,3772416,0.0,0.0,0.004725862451358851,26138.93191964286,26100.09640066964,26086.305710565477,26086.872102956295,58.51286841080171,50.61957383325127,44.33537688126671,31.992410016894645,26086.305710565477,26187.54485823198,25985.066562898974,88.45163409071839
2023-08-28 12:30:00+00:00,26161.28515625,26161.28515625,26161.28515625,26161.28515625,10631168,0.0,0.0,0.00251403563868181,26152.02957589286,26106.382393973214,26092.058128720237,26098.042705160664,50.05773864336467,51.9972359727892,44.052355827388965,34.404399178993515,26092.058128720237,26196.052600665815,25988.06365677466,71.56658953485547
2023-08-28 12:31:00+00:00,26160.818359375,26160.818359375,26160.818359375,26160.818359375,100298752,0.0,0.0,0.0006517444286272988,26164.239397321428,26113.203125,26097.436476934523,26104.3669502696,36.94259164168551,53.02944447118161,43.29135717888494,36.1817907789718,26097.436476934523,26203.495365876886,25991.37758799216,71.38290346372558
2023-08-28 12:32:00+00:00,26160.80078125,26160.80078125,26160.80078125,26160.80078125,15210496,0.0,0.0,-0.0013625242821957405,26173.542410714286,26120.18331473214,26102.646577380954,26110.01209118014,21.96246163194069,53.650268521761575,42.200382123177405,37.385509047812924,26102.646577380954,26209.947114424478,25995.34604033743,71.37547422691213
2023-08-28 12:33:00+00:00,26159.708984375,26159.708984375,26159.708984375,26159.708984375,6196224,0.0,0.0,-0.0012725529361068218,26175.81808035714,26127.524274553572,26107.84923735119,26115.090960187124,18.98845420344795,53.63327650982388,40.777618643649475,38.06393096698024,26107.84923735119,26215.115790370837,26000.582684331544,70.8820276871015
2023-08-28 12:34:00+00:00,26153.314453125,26153.314453125,26153.314453125,26153.314453125,13805568,0.0,0.0,-0.0017277148270809068,26169.649553571428,26134.29561941964,26111.954427083332,26119.552762605912,18.14720855336088,53.65803477190231,38.68811064808324,38.18876690320084,26111.954427083332,26219.270496627138,26004.638357539527,67.92031880718883
2023-08-28 12:35:00+00:00,26155.556640625,26155.556640625,26155.556640625,26155.556640625,0,0.0,0.0,-0.00021896919783512403,26164.29464285714,26141.2265625,26115.90234375,26122.92893165782,15.419961557871973,53.67156262367176,36.789005544454994,37.908814631451676,26115.90234375,26223.245468997342,26008.559218502658,68.41861244065264
2023-08-28 12:36:00+00:00,26178.55859375,26178.55859375,26178.55859375,26178.55859375,5957632,0.0,0.0,0.0006781223022651584,26161.434709821428,26150.18331473214,26120.542503720237,26126.19170255454,8.13940942911274,54.71573932572076,36.716768398655404,37.670405384892426,26120.542503720237,26229.973982371677,26011.111025068796,73.04436440343767
2023-08-28 12:37:00+00:00,26175.56640625,26175.56640625,26175.56640625,26175.56640625,90931200,0.0,0.0,0.000564417929078946,26163.47488839286,26157.75223214286,26125.413225446428,26131.428391674086,9.730074448029129,54.85072643675758,36.003054613211134,37.33693523055617,26125.413225446428,26235.114678319944,26015.71177257291,71.57569024649393
2023-08-28 12:38:00+00:00,26161.12109375,26161.12109375,26161.12109375,26161.12109375,3129344,0.0,0.0,5.3980316671085386e-05,26163.518136160714,26163.878766741072,26129.974795386905,26135.842193131677,9.716962855381851,53.5723389675968,33.88125330424009,36.64579884529296,26129.974795386905,26237.1194733221,26022.83011745171,64.80165210786677
2023-08-28 12:39:00+00:00,26095.296875,26095.296875,26095.296875,26095.296875,6282240,0.0,0.0,-0.002218364262357103,26154.16043526786,26163.851422991072,26131.50902157738,26138.37008319351,27.689669245157113,51.99897732293299,26.581827383492055,34.63300455293278,26131.50902157738,26235.50697622325,26027.511066931515,44.25025582728203
2023-08-28 12:40:00+00:00,26111.712890625,26111.712890625,26111.712890625,26111.712890625,45930496,0.0,0.0,-0.0016762690468572008,26147.303850446428,26161.560965401786,26134.11746651786,26134.06276237416,31.73385431614907,49.37897975807358,21.86951684149608,32.08030701064544,26134.11746651786,26232.875426034007,26035.35950700171,48.62612479237627
