Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
2023-08-26 08:34:00+00:00,26006.46484375,26006.46484375,26006.46484375,26006.46484375,27052032,0.0,0.0,0.0,0.0,26026.852957589286,26034.8974609375,26038.31603422619,16.140346457949896,12.347916585911843
2023-08-26 08:35:00+00:00,26014.521484375,26014.521484375,26014.521484375,26014.521484375,0,0.0,0.0,0.0,0.0,26023.321428571428,26032.6875,26036.768694196428,15.675538460282983,13.209161818068432
2023-08-26 08:36:00+00:00,26003.8515625,26003.8515625,26003.8515625,26003.8515625,0,0.0,0.0,0.0,0.0,26018.34207589286,26029.74246651786,26034.65271577381,15.508794706484561,14.74190986817065
2023-08-26 08:37:00+00:00,26022.322265625,26022.322265625,26022.322265625,26022.322265625,15220736,0.0,0.0,0.0,0.0,26015.75,26028.01925223214,26033.42652529762,12.399213074563551,14.64045663414527
2023-08-26 08:38:00+00:00,26018.916015625,26018.916015625,26018.916015625,26018.916015625,0,0.0,0.0,0.0,0.0,26012.692243303572,26026.289899553572,26032.329985119046,6.624665723587614,14.831768993876803
2023-08-26 08:39:00+00:00,26010.759765625,26010.759765625,26010.759765625,26010.759765625,0,0.0,0.0,0.0,0.0,26012.31473214286,26024.217215401786,26030.82542782738,6.652691188461045,15.35717085145883
2023-08-26 08:40:00+00:00,26015.095703125,26015.095703125,26015.095703125,26015.095703125,7160832,0.0,0.0,0.0,0.0,26013.13309151786,26022.3662109375,26029.42503720238,6.581636017617472,15.388298194597338
2023-08-26 08:41:00+00:00,26014.140625,26014.140625,26014.140625,26014.140625,0,0.0,0.0,0.0,0.0,26014.229631696428,26020.54129464286,26028.00818452381,5.888412192506614,15.359174006315547
2023-08-26 08:42:00+00:00,26019.517578125,26019.517578125,26019.517578125,26019.517578125,0,0.0,0.0,0.0,0.0,26014.943359375,26019.132393973214,26026.772786458332,6.222964700008322,14.922342238589996
2023-08-26 08:43:00+00:00,26019.474609375,26019.474609375,26019.474609375,26019.474609375,1268736,0.0,0.0,0.0,0.0,26017.175223214286,26017.758649553572,26025.553385416668,3.9788501943458425,14.388076981828991
2023-08-26 08:44:00+00:00,26009.79296875,26009.79296875,26009.79296875,26009.79296875,771072,0.0,0.0,0.0,0.0,26015.385323660714,26015.56766183036,26023.807942708332,4.094039279385443,13.943087378404304
2023-08-26 08:45:00+00:00,26014.47265625,26014.47265625,26014.47265625,26014.47265625,0,0.0,0.0,0.0,0.0,26014.750558035714,26013.72140066964,26022.443452380954,3.7884392122905486,13.347319228390253
2023-08-26 08:46:00+00:00,26011.58203125,26011.58203125,26011.58203125,26011.58203125,2583552,0.0,0.0,0.0,0.0,26014.868024553572,26013.591378348214,26021.10081845238,3.6544534301341063,12.92801088236466
2023-08-26 08:47:00+00:00,26010.427734375,26010.427734375,26010.427734375,26010.427734375,1179648,0.0,0.0,0.0,0.0,26014.201171875,26013.667131696428,26019.64453125,4.014176360330084,12.27941699136805
2023-08-26 08:48:00+00:00,26010.787109375,26010.787109375,26010.787109375,26010.787109375,152576,0.0,0.0,0.0,0.0,26013.722098214286,26013.97586495536,26018.268229166668,4.217567366258878,11.516419379167422
2023-08-26 08:49:00+00:00,26009.513671875,26009.513671875,26009.513671875,26009.513671875,0,0.0,0.0,0.0,0.0,26012.29296875,26013.6181640625,26016.852585565477,3.571965719552404,10.600020444846544
2023-08-26 08:50:00+00:00,26008.802734375,26008.802734375,26008.802734375,26008.802734375,4808704,0.0,0.0,0.0,0.0,26010.768415178572,26013.971819196428,26015.428571428572,1.865902971263262,9.465220111357425
2023-08-26 08:51:00+00:00,26010.3125,26010.3125,26010.3125,26010.3125,0,0.0,0.0,0.0,0.0,26010.842633928572,26013.11397879464,26013.992652529763,1.8306359252170228,7.57552032444156
2023-08-26 08:52:00+00:00,26009.03515625,26009.03515625,26009.03515625,26009.03515625,0,0.0,0.0,0.0,0.0,26010.065848214286,26012.408203125,26012.502883184523,0.9977899350050137,4.650771908148153
2023-08-26 08:53:00+00:00,26013.318359375,26013.318359375,26013.318359375,26013.318359375,0,0.0,0.0,0.0,0.0,26010.313895089286,26012.590959821428,26012.498883928572,1.5178293499847901,4.649995822932374
2023-08-26 08:54:00+00:00,26020.759765625,26020.759765625,26020.759765625,26020.759765625,0,0.0,0.0,0.0,0.0,26011.789899553572,26012.995535714286,26013.04138764881,4.236271222655518,4.922922663072864
2023-08-26 08:55:00+00:00,26023.390625,26023.390625,26023.390625,26023.390625,1932288,0.0,0.0,0.0,0.0,26013.590401785714,26013.65625,26013.84737723214,6.035375546983815,5.171639641610827
2023-08-26 08:56:00+00:00,26022.48828125,26022.48828125,26022.48828125,26022.48828125,0,0.0,0.0,0.0,0.0,26015.443917410714,26013.86844308036,26014.226748511905,6.545462027897481,5.50502297694386
2023-08-26 08:57:00+00:00,26023.408203125,26023.408203125,26023.408203125,26023.408203125,0,0.0,0.0,0.0,0.0,26017.530412946428,26014.1494140625,26015.158017113095,6.401936275261838,5.312945031741783
2023-08-26 08:58:00+00:00,26016.107421875,26016.107421875,26016.107421875,26016.107421875,0,0.0,0.0,0.0,0.0,26018.358258928572,26014.600446428572,26014.86207217262,5.642665769711327,5.061044157601821
2023-08-26 08:59:00+00:00,26026.828125,26026.828125,26026.828125,26026.828125,0,0.0,0.0,0.0,0.0,26020.90011160714,26015.482979910714,26015.238839285714,4.666000149494973,5.639389592185741
2023-08-26 09:00:00+00:00,26027.123046875,26027.123046875,26027.123046875,26027.123046875,0,0.0,0.0,0.0,0.0,26022.872209821428,26016.59305245536,26016.018043154763,3.756041827140631,6.1011320939498885
2023-08-26 09:01:00+00:00,26028.240234375,26028.240234375,26028.240234375,26028.240234375,0,0.0,0.0,0.0,0.0,26023.940848214286,26017.865373883928,26016.643973214286,4.10297559230653,6.651240284424055
2023-08-26 09:02:00+00:00,26026.49609375,26026.49609375,26026.49609375,26026.49609375,0,0.0,0.0,0.0,0.0,26024.38448660714,26018.987444196428,26017.232328869046,4.200303188734613,6.95811778890475
2023-08-26 09:03:00+00:00,26022.078125,26022.078125,26022.078125,26022.078125,156672,0.0,0.0,0.0,0.0,26024.32589285714,26019.884905133928,26017.35425967262,4.2338902083343415,7.0223045708956455
2023-08-26 09:04:00+00:00,26014.501953125,26014.501953125,26014.501953125,26014.501953125,0,0.0,0.0,0.0,0.0,26023.053571428572,26020.2919921875,26017.11746651786,5.655248041556516,7.031065027961427
2023-08-26 09:05:00+00:00,26013.568359375,26013.568359375,26013.568359375,26013.568359375,0,0.0,0.0,0.0,0.0,26022.690848214286,26020.524553571428,26017.29724702381,6.227496281788858,6.881085164681544
2023-08-26 09:06:00+00:00,26012.3515625,26012.3515625,26012.3515625,26012.3515625,0,0.0,0.0,0.0,0.0,26020.62276785714,26020.76143973214,26017.196242559523,6.982541740785449,6.939934809865186
2023-08-26 09:07:00+00:00,26011.109375,26011.109375,26011.109375,26011.109375,0,0.0,0.0,0.0,0.0,26018.335100446428,26020.603655133928,26017.173735119046,7.119836094070205,6.959791135804051
2023-08-26 09:08:00+00:00,26011.9375,26011.9375,26011.9375,26011.9375,0,0.0,0.0,0.0,0.0,26016.00613839286,26019.973493303572,26017.245628720237,5.901999091219216,6.894109597242841
2023-08-26 09:09:00+00:00,26010.5546875,26010.5546875,26010.5546875,26010.5546875,0,0.0,0.0,0.0,0.0,26013.72879464286,26019.056640625,26017.234561011905,3.9237875237000077,6.9051741204630765
2023-08-26 09:10:00+00:00,26009.98046875,26009.98046875,26009.98046875,26009.98046875,0,0.0,0.0,0.0,0.0,26012.000558035714,26018.163225446428,26017.256789434523,1.623148605822968,6.879781762526736
2023-08-26 09:11:00+00:00,26009.841796875,26009.841796875,26009.841796875,26009.841796875,635904,0.0,0.0,0.0,0.0,26011.334821428572,26017.194196428572,26017.30626860119,1.360667980838291,6.819411989906645
2023-08-26 09:12:00+00:00,26009.484375,26009.484375,26009.484375,26009.484375,0,0.0,0.0,0.0,0.0,26010.751395089286,26016.721121651786,26017.26683407738,1.0924941111297233,6.864124712255505
2023-08-26 09:13:00+00:00,26010.763671875,26010.763671875,26010.763671875,26010.763671875,0,0.0,0.0,0.0,0.0,26010.524553571428,26015.573660714286,26017.349144345237,0.8407016667113543,6.770201199006518
2023-08-26 09:14:00+00:00,26009.38671875,26009.38671875,26009.38671875,26009.38671875,0,0.0,0.0,0.0,0.0,26010.278459821428,26014.306780133928,26017.161923363095,0.8915709726108589,6.939486269762987
2023-08-26 09:15:00+00:00,26009.291015625,26009.291015625,26009.291015625,26009.291015625,97280,0.0,0.0,0.0,0.0,26009.900390625,26012.953264508928,26016.615792410714,0.5761177976670309,7.091800455751716
2023-08-26 09:16:00+00:00,26007.73046875,26007.73046875,26007.73046875,26007.73046875,0,0.0,0.0,0.0,0.0,26009.496930803572,26011.612862723214,26015.870070684523,0.9248845018634191,7.166746735007991
2023-08-26 09:17:00+00:00,26008.5234375,26008.5234375,26008.5234375,26008.5234375,0,0.0,0.0,0.0,0.0,26009.28878348214,26010.644670758928,26015.205078125,0.9611686606279768,7.1698360028128505
2023-08-26 09:18:00+00:00,26008.890625,26008.890625,26008.890625,26008.890625,0,0.0,0.0,0.0,0.0,26009.152901785714,26010.24386160714,26014.513764880954,0.9368858593903425,7.0380246895592355
2023-08-26 09:19:00+00:00,26006.986328125,26006.986328125,26006.986328125,26006.986328125,0,0.0,0.0,0.0,0.0,26008.796037946428,26009.77371651786,26014.079427083332,1.2219680177051961,7.214002898341093
2023-08-26 09:20:00+00:00,26007.3046875,26007.3046875,26007.3046875,26007.3046875,2129920,0.0,0.0,0.0,0.0,26008.301897321428,26009.413225446428,26013.149739583332,0.9663119918474214,6.730727517867209
2023-08-26 09:21:00+00:00,26004.42578125,26004.42578125,26004.42578125,26004.42578125,0,0.0,0.0,0.0,0.0,26007.593191964286,26008.93582589286,26012.068917410714,1.6296292255899774,6.1740435809269485
2023-08-26 09:22:00+00:00,26005.75,26005.75,26005.75,26005.75,0,0.0,0.0,0.0,0.0,26007.087332589286,26008.49386160714,26010.997953869046,1.562990934087555,5.082850020449704
2023-08-26 09:23:00+00:00,26000.38671875,26000.38671875,26000.38671875,26000.38671875,323584,0.0,0.0,0.0,0.0,26006.038225446428,26007.767578125,26009.75465029762,2.927964739108002,4.222862645194534
2023-08-26 09:24:00+00:00,26000.951171875,26000.951171875,26000.951171875,26000.951171875,197632,0.0,0.0,0.0,0.0,26004.956473214286,26007.122628348214,26008.748604910714,3.239042680708747,3.6126853465898603
2023-08-26 09:25:00+00:00,26001.783203125,26001.783203125,26001.783203125,26001.783203125,866304,0.0,0.0,0.0,0.0,26003.94112723214,26006.547014508928,26008.14295014881,2.8960888990128213,3.6656687188525083
2023-08-26 09:26:00+00:00,26002.0234375,26002.0234375,26002.0234375,26002.0234375,0,0.0,0.0,0.0,0.0,26003.23214285714,26006.014090401786,26007.593191964286,2.620739685281418,3.6770164374386516
2023-08-26 09:27:00+00:00,26000.64453125,26000.64453125,26000.64453125,26000.64453125,245760,0.0,0.0,0.0,0.0,26002.280691964286,26005.29129464286,26007.035714285714,2.0405457332814545,3.8047627034178304
2023-08-26 09:28:00+00:00,26001.38671875,26001.38671875,26001.38671875,26001.38671875,0,0.0,0.0,0.0,0.0,26001.846540178572,26004.719866071428,26006.572730654763,1.819401320493397,3.875173498312008
2023-08-26 09:29:00+00:00,25998.5390625,25998.5390625,25998.5390625,25998.5390625,0,0.0,0.0,0.0,0.0,26000.81640625,26003.95186941964,26005.934709821428,1.164438751077351,4.046912307390449
2023-08-26 09:30:00+00:00,26001.0390625,26001.0390625,26001.0390625,26001.0390625,0,0.0,0.0,0.0,0.0,26000.909598214286,26003.47391183036,26005.481584821428,1.1503374064979042,4.036467427349816
2023-08-26 09:31:00+00:00,26001.119140625,26001.119140625,26001.119140625,26001.119140625,0,0.0,0.0,0.0,0.0,26000.93359375,26002.94503348214,26005.059616815477,1.1530977152321353,4.005703132073632
2023-08-26 09:32:00+00:00,25999.470703125,25999.470703125,25999.470703125,25999.470703125,0,0.0,0.0,0.0,0.0,26000.60323660714,26002.27218191964,26004.565755208332,1.1994490431457152,4.025903480813138
2023-08-26 09:33:00+00:00,25998.775390625,25998.775390625,25998.775390625,25998.775390625,0,0.0,0.0,0.0,0.0,26000.139229910714,26001.685686383928,26004.055803571428,1.186662188670156,4.049891442850294
2023-08-26 09:34:00+00:00,25998.287109375,25998.287109375,25998.287109375,25998.287109375,0,0.0,0.0,0.0,0.0,25999.80245535714,26001.041573660714,26003.46168154762,1.3435093496457586,3.930026392839054
2023-08-26 09:35:00+00:00,25998.10546875,25998.10546875,25998.10546875,25998.10546875,0,0.0,0.0,0.0,0.0,25999.33370535714,26000.59012276786,26002.924479166668,1.2689819636444193,3.8498362581513703
2023-08-26 09:36:00+00:00,25997.880859375,25997.880859375,25997.880859375,25997.880859375,124928,0.0,0.0,0.0,0.0,25999.239676339286,26000.02804129464,26002.38113839286,1.3588785405767896,3.7089789382833036
2023-08-26 09:37:00+00:00,25998.837890625,25998.837890625,25998.837890625,25998.837890625,0,0.0,0.0,0.0,0.0,25998.925223214286,25999.917410714286,26001.957682291668,1.1038403536396693,3.5728430437435152
2023-08-26 09:38:00+00:00,25999.26171875,25999.26171875,25999.26171875,25999.26171875,32768,0.0,0.0,0.0,0.0,25998.65987723214,25999.796735491072,26001.516648065477,0.5941208303680103,3.2816039622747715
2023-08-26 09:39:00+00:00,26001.419921875,26001.419921875,26001.419921875,26001.419921875,0,0.0,0.0,0.0,0.0,25998.938337053572,25999.77078683036,26001.16090029762,1.1927214024936212,2.8138463485777248
2023-08-26 09:40:00+00:00,26000.03125,26000.03125,26000.03125,26000.03125,0,0.0,0.0,0.0,0.0,25999.117745535714,25999.628487723214,26000.82970610119,1.256854632913345,2.483864372102592
2023-08-26 09:41:00+00:00,25998.212890625,25998.212890625,25998.212890625,25998.212890625,0,0.0,0.0,0.0,0.0,25999.10714285714,25999.45479910714,26000.39676339286,1.265314221188268,2.0539931394540916
2023-08-26 09:42:00+00:00,25999.044921875,25999.044921875,25999.044921875,25999.044921875,0,0.0,0.0,0.0,0.0,25999.241350446428,25999.287527901786,26000.140531994046,1.1888761615324244,1.8519381983484446
2023-08-26 09:43:00+00:00,25997.345703125,25997.345703125,25997.345703125,25997.345703125,0,0.0,0.0,0.0,0.0,25999.164899553572,25999.202287946428,25999.740327380954,1.3027016032930967,1.4417870946841451
2023-08-26 09:44:00+00:00,25998.912109375,25998.912109375,25998.912109375,25998.912109375,0,0.0,0.0,0.0,0.0,25999.17550223214,25999.050362723214,25999.670107886905,1.2998955035447128,1.4446379731106904
2023-08-26 09:45:00+00:00,25997.7421875,25997.7421875,25997.7421875,25997.7421875,0,0.0,0.0,0.0,0.0,25998.958426339286,25998.809151785714,25999.51729910714,1.4056714973728197,1.471818068868406
2023-08-26 09:46:00+00:00,26004.1484375,26004.1484375,26004.1484375,26004.1484375,0,0.0,0.0,0.0,0.0,25999.348214285714,25999.14327566964,25999.629929315477,2.2974328871352387,1.722958117777554
2023-08-26 09:47:00+00:00,26002.98046875,26002.98046875,26002.98046875,26002.98046875,0,0.0,0.0,0.0,0.0,25999.76953125,25999.44363839286,25999.67550223214,2.6818328944152854,1.8003515195631516
2023-08-26 09:48:00+00:00,26006.419921875,26006.419921875,26006.419921875,26006.419921875,605184,0.0,0.0,0.0,0.0,26000.941964285714,26000.024553571428,25999.950520833332,3.54343846449151,2.3214774510064036
2023-08-26 09:49:00+00:00,26008.796875,26008.796875,26008.796875,26008.796875,0,0.0,0.0,0.0,0.0,26002.335100446428,26000.788225446428,26000.303385416668,4.469354740839881,3.011359219685122
2023-08-26 09:50:00+00:00,26009.501953125,26009.501953125,26009.501953125,26009.501953125,156672,0.0,0.0,0.0,0.0,26004.071707589286,26001.618303571428,26000.82542782738,4.568184393238174,3.5856896524966704
2023-08-26 09:51:00+00:00,26008.8515625,26008.8515625,26008.8515625,26008.8515625,0,0.0,0.0,0.0,0.0,26005.491629464286,26002.333565848214,26001.197451636905,4.229305778775575,3.991304095646917
2023-08-26 09:52:00+00:00,26007.39453125,26007.39453125,26007.39453125,26007.39453125,0,0.0,0.0,0.0,0.0,26006.870535714286,26002.914481026786,26001.496279761905,2.5026543091998965,4.213861457031862
2023-08-26 09:53:00+00:00,26009.32421875,26009.32421875,26009.32421875,26009.32421875,0,0.0,0.0,0.0,0.0,26007.609933035714,26003.479073660714,26001.965494791668,2.322479081642196,4.514879943274913
2023-08-26 09:54:00+00:00,26006.77734375,26006.77734375,26006.77734375,26006.77734375,4096,0.0,0.0,0.0,0.0,26008.15234375,26003.9609375,26002.346540178572,1.2626199067684798,4.569523150850501
2023-08-26 09:55:00+00:00,26008.11328125,26008.11328125,26008.11328125,26008.11328125,2619392,0.0,0.0,0.0,0.0,26008.39425223214,26004.668108258928,26002.814453125,1.0129047753771128,4.6356734549867005
2023-08-26 09:56:00+00:00,26008.19140625,26008.19140625,26008.19140625,26008.19140625,0,0.0,0.0,0.0,0.0,26008.307756696428,26005.321428571428,26003.294735863095,0.9985429016970327,4.64587105401943
2023-08-26 09:57:00+00:00,26007.931640625,26007.931640625,26007.931640625,26007.931640625,0,0.0,0.0,0.0,0.0,26008.083426339286,26006.077566964286,26003.773344494046,0.851040244264215,4.577459958866334
2023-08-26 09:58:00+00:00,26001.416015625,26001.416015625,26001.416015625,26001.416015625,0,0.0,0.0,0.0,0.0,26007.02120535714,26006.256417410714,26003.89611235119,2.592031235349618,4.4718261209613805
2023-08-26 09:59:00+00:00,26000.7890625,26000.7890625,26000.7890625,26000.7890625,0,0.0,0.0,0.0,0.0,26006.077566964286,26006.474051339286,26003.968843005954,3.4827865759893037,4.4045978655170215
2023-08-26 10:00:00+00:00,26000.08984375,26000.08984375,26000.08984375,26000.08984375,0,0.0,0.0,0.0,0.0,26004.758370535714,26006.184151785714,26003.90550595238,3.7839340408936697,4.452387225998495
2023-08-26 10:01:00+00:00,25999.6015625,25999.6015625,25999.6015625,25999.6015625,0,0.0,0.0,0.0,0.0,26003.733258928572,26005.942801339286,26003.88504464286,4.104253496503042,4.472025929556288
2023-08-26 10:02:00+00:00,26000.125,26000.125,26000.125,26000.125,0,0.0,0.0,0.0,0.0,26002.59207589286,26005.4931640625,26003.976097470237,3.781274619587477,4.369043487090018
2023-08-26 10:03:00+00:00,26000.904296875,26000.904296875,26000.904296875,26000.904296875,0,0.0,0.0,0.0,0.0,26001.55106026786,26004.92940848214,26004.064639136905,2.8780296887353476,4.282088589848003
2023-08-26 10:04:00+00:00,25999.86328125,25999.86328125,25999.86328125,25999.86328125,0,0.0,0.0,0.0,0.0,26000.3984375,26004.24093191964,26004.184523809523,0.6500444777615068,4.116619619048687
2023-08-26 10:05:00+00:00,25999.794921875,25999.794921875,25999.794921875,25999.794921875,167936,0.0,0.0,0.0,0.0,26000.166852678572,26003.59402901786,26004.2265625,0.4981117847535735,4.064260576362846
2023-08-26 10:06:00+00:00,26000.541015625,26000.541015625,26000.541015625,26000.541015625,0,0.0,0.0,0.0,0.0,26000.131417410714,26003.1044921875,26004.359840029763,0.45327610087772313,3.8828301300736747
2023-08-26 10:07:00+00:00,26000.8984375,26000.8984375,26000.8984375,26000.8984375,0,0.0,0.0,0.0,0.0,26000.246930803572,26002.50265066964,26004.205078125,0.5363368628178019,3.955761852241539
2023-08-26 10:08:00+00:00,26003.4453125,26003.4453125,26003.4453125,26003.4453125,66560,0.0,0.0,0.0,0.0,26000.796037946428,26002.2646484375,26004.227213541668,1.2535588027452453,3.9498628001901026
2023-08-26 10:09:00+00:00,26004.59765625,26004.59765625,26004.59765625,26004.59765625,0,0.0,0.0,0.0,0.0,26001.434988839286,26002.013532366072,26004.140438988095,1.8516956251228707,3.919180108679776
2023-08-26 10:10:00+00:00,26006.216796875,26006.216796875,26006.216796875,26006.216796875,0,0.0,0.0,0.0,0.0,26002.193917410714,26001.872488839286,26004.017578125,2.55358918072017,3.804676921905257
2023-08-26 10:11:00+00:00,26004.41015625,26004.41015625,26004.41015625,26004.41015625,0,0.0,0.0,0.0,0.0,26002.84347098214,26001.620954241072,26003.77511160714,2.4375984427386466,3.5941096796497023
2023-08-26 10:12:00+00:00,26007.087890625,26007.087890625,26007.087890625,26007.087890625,0,0.0,0.0,0.0,0.0,26003.885323660714,26002.02608816964,26003.69112723214,2.4757007233218626,3.4886137509073785
2023-08-26 10:13:00+00:00,26007.75390625,26007.75390625,26007.75390625,26007.75390625,0,0.0,0.0,0.0,0.0,26004.91573660714,26002.523577008928,26003.70824032738,2.3496043483005886,3.508513503396271
2023-08-26 10:14:00+00:00,26006.447265625,26006.447265625,26006.447265625,26006.447265625,679936,0.0,0.0,0.0,0.0,26005.708426339286,26002.977678571428,26003.571242559523,1.5775631787966458,3.329881753542319
2023-08-26 10:15:00+00:00,26007.48046875,26007.48046875,26007.48046875,26007.48046875,0,0.0,0.0,0.0,0.0,26006.28487723214,26003.540457589286,26003.60472470238,1.3307024543474815,3.3670585997615046
2023-08-26 10:16:00+00:00,26008.673828125,26008.673828125,26008.673828125,26008.673828125,0,0.0,0.0,0.0,0.0,26006.8671875,26004.15108816964,26003.631417410714,1.360844659416916,3.4065777338590175
2023-08-26 10:17:00+00:00,26007.240234375,26007.240234375,26007.240234375,26007.240234375,509952,0.0,0.0,0.0,0.0,26007.01339285714,26004.603655133928,26003.586123511905,1.3340360491907504,3.348749143494322
2023-08-26 10:18:00+00:00,26008.23046875,26008.23046875,26008.23046875,26008.23046875,0,0.0,0.0,0.0,0.0,26007.559151785714,26005.201311383928,26003.60035342262,0.7413249763544685,3.368713314709144
2023-08-26 10:19:00+00:00,26011.095703125,26011.095703125,26011.095703125,26011.095703125,1106944,0.0,0.0,0.0,0.0,26008.131696428572,26006.00851004464,26004.06129092262,1.4881662676797625,3.7007552778069863
2023-08-26 10:20:00+00:00,26010.986328125,26010.986328125,26010.986328125,26010.986328125,105472,0.0,0.0,0.0,0.0,26008.59347098214,26006.75460379464,26004.546875,1.8166534973752968,3.9128558886643336
2023-08-26 10:21:00+00:00,26010.94140625,26010.94140625,26010.94140625,26010.94140625,122880,0.0,0.0,0.0,0.0,26009.235491071428,26007.47195870536,26005.063616071428,1.7234971037469562,4.010151358867159
2023-08-26 10:22:00+00:00,26014.322265625,26014.322265625,26014.322265625,26014.322265625,0,0.0,0.0,0.0,0.0,26010.212890625,26008.248883928572,26005.764601934523,2.378047392294517,4.284832762048683
2023-08-26 10:23:00+00:00,26015.14453125,26015.14453125,26015.14453125,26015.14453125,0,0.0,0.0,0.0,0.0,26011.137276785714,26009.00223214286,26006.479817708332,2.883909206201221,4.542199876125598
2023-08-26 10:24:00+00:00,26015.169921875,26015.169921875,26015.169921875,26015.169921875,0,0.0,0.0,0.0,0.0,26012.270089285714,26009.641741071428,26007.159133184523,2.6455633175620523,4.729546555003052
2023-08-26 10:25:00+00:00,26017.458984375,26017.458984375,26017.458984375,26017.458984375,0,0.0,0.0,0.0,0.0,26013.588448660714,26010.573800223214,26007.997023809523,2.5959465097438557,4.92689768884292
2023-08-26 10:26:00+00:00,26015.818359375,26015.818359375,26015.818359375,26015.818359375,0,0.0,0.0,0.0,0.0,26014.263113839286,26011.197405133928,26008.76004464286,2.449698602388844,4.833006383073986
2023-08-26 10:27:00+00:00,26016.681640625,26016.681640625,26016.681640625,26016.681640625,0,0.0,0.0,0.0,0.0,26015.076729910714,26011.835100446428,26009.528645833332,2.100963622979422,4.743166428111714
2023-08-26 10:28:00+00:00,26011.16015625,26011.16015625,26011.16015625,26011.16015625,0,0.0,0.0,0.0,0.0,26015.107979910714,26012.171735491072,26010.01729910714,2.0296182068712474,4.31925608870688
2023-08-26 10:29:00+00:00,26014.00390625,26014.00390625,26014.00390625,26014.00390625,0,0.0,0.0,0.0,0.0,26015.0625,26012.6376953125,26010.520089285714,2.0535843926929584,4.126213364011931
2023-08-26 10:30:00+00:00,26016.908203125,26016.908203125,26016.908203125,26016.908203125,6144,0.0,0.0,0.0,0.0,26015.314453125,26013.22586495536,26011.106305803572,2.170206649419632,4.117213098363245
2023-08-26 10:31:00+00:00,26015.888671875,26015.888671875,26015.888671875,26015.888671875,0,0.0,0.0,0.0,0.0,26015.417131696428,26013.843610491072,26011.566871279763,2.1792131253684524,4.083736462546441
2023-08-26 10:32:00+00:00,26015.37890625,26015.37890625,26015.37890625,26015.37890625,0,0.0,0.0,0.0,0.0,26015.119977678572,26014.35421316964,26012.089192708332,1.9877967001057193,3.81524505987858
2023-08-26 10:33:00+00:00,26014.88671875,26014.88671875,26014.88671875,26014.88671875,0,0.0,0.0,0.0,0.0,26014.986886160714,26014.625,26012.46056547619,1.9642934944695052,3.681295657626077
2023-08-26 10:34:00+00:00,26009.75,26009.75,26009.75,26009.75,1738752,0.0,0.0,0.0,0.0,26013.996651785714,26014.536690848214,26012.555617559523,2.6089438711575776,3.5780130354498625
2023-08-26 10:35:00+00:00,26011.310546875,26011.310546875,26011.310546875,26011.310546875,289792,0.0,0.0,0.0,0.0,26014.018136160714,26014.563058035714,26012.787202380954,2.5821744827369555,3.3102531713663783
2023-08-26 10:36:00+00:00,26013.583984375,26013.583984375,26013.583984375,26013.583984375,0,0.0,0.0,0.0,0.0,26013.958147321428,26014.510323660714,26013.07784598214,2.5874326082208974,3.0810307782141155
2023-08-26 10:37:00+00:00,26016.5625,26016.5625,26016.5625,26016.5625,0,0.0,0.0,0.0,0.0,26013.908761160714,26014.61160714286,26013.45349702381,2.5242687288447985,2.9969907045006994
2023-08-26 10:38:00+00:00,26018.341796875,26018.341796875,26018.341796875,26018.341796875,362496,0.0,0.0,0.0,0.0,26014.259207589286,26014.83816964286,26013.98214285714,2.9749976472130335,2.820116252839603
2023-08-26 10:39:00+00:00,26015.08984375,26015.08984375,26015.08984375,26015.08984375,530432,0.0,0.0,0.0,0.0,26014.217912946428,26014.6689453125,26014.308779761905,2.958827487746283,2.4996583247062847
2023-08-26 10:40:00+00:00,26016.45703125,26016.45703125,26016.45703125,26016.45703125,3794944,0.0,0.0,0.0,0.0,26014.442243303572,26014.71456473214,26014.56408110119,3.075224691636937,2.427840640738618
2023-08-26 10:41:00+00:00,26017.666015625,26017.666015625,26017.666015625,26017.666015625,0,0.0,0.0,0.0,0.0,26015.573102678572,26014.78487723214,26014.882161458332,2.4551205572654937,2.3726062419033815
2023-08-26 10:42:00+00:00,26015.73828125,26015.73828125,26015.73828125,26015.73828125,0,0.0,0.0,0.0,0.0,26016.205636160714,26015.111886160714,26015.11058407738,1.5928440729721,2.1987824166732586
2023-08-26 10:43:00+00:00,26015.158203125,26015.158203125,26015.158203125,26015.158203125,0,0.0,0.0,0.0,0.0,26016.430524553572,26015.1943359375,26015.150390625,1.2310529232603984,2.191351502188586
2023-08-26 10:44:00+00:00,26013.44921875,26013.44921875,26013.44921875,26013.44921875,2102272,0.0,0.0,0.0,0.0,26015.985770089286,26014.947265625,26015.069661458332,1.6622810051247667,2.222583163500341
2023-08-26 10:45:00+00:00,26012.6953125,26012.6953125,26012.6953125,26012.6953125,262144,0.0,0.0,0.0,0.0,26015.179129464286,26014.719168526786,26014.951822916668,1.698069201838467,2.281812819211003
2023-08-26 10:46:00+00:00,26012.130859375,26012.130859375,26012.130859375,26012.130859375,1828864,0.0,0.0,0.0,0.0,26014.756417410714,26014.487165178572,26014.698102678572,2.0548241742132065,2.2853174661292304
2023-08-26 10:47:00+00:00,26013.189453125,26013.189453125,26013.189453125,26013.189453125,57344,0.0,0.0,0.0,0.0,26014.289620535714,26014.36593191964,26014.572916666668,1.973651805902588,2.292874446413948
