date,timestamp,open,high,low,close
2023-08-24 21:02:00,1692885720000,26337.99,26346.0,26337.99,26346.0
2023-08-24 21:03:00,1692885780000,26345.99,26354.7,26342.0,26342.09
2023-08-24 21:04:00,1692885840000,26342.1,26358.0,26340.11,26357.4
2023-08-24 21:05:00,1692885900000,26357.39,26374.0,26354.66,26371.04
2023-08-24 21:06:00,1692885960000,26371.05,26372.37,26350.0,26350.01
2023-08-24 21:07:00,1692886020000,26350.0,26350.55,26326.37,26326.37
2023-08-24 21:08:00,1692886080000,26326.37,26326.38,26296.4,26300.8
2023-08-24 21:09:00,1692886140000,26300.81,26312.53,26290.77,26303.4
2023-08-24 21:10:00,1692886200000,26303.39,26303.4,26279.0,26283.17
2023-08-24 21:11:00,1692886260000,26283.18,26302.43,26273.07,26302.42
2023-08-24 21:12:00,1692886320000,26302.43,26311.32,26302.42,26308.0
2023-08-24 21:13:00,1692886380000,26307.99,26308.0,26304.0,26304.77
2023-08-24 21:14:00,1692886440000,26304.77,26306.0,26301.33,26304.17
2023-08-24 21:15:00,1692886500000,26304.17,26311.32,26295.1,26298.01
2023-08-24 21:16:00,1692886560000,26298.0,26300.0,26282.03,26290.0
2023-08-24 21:17:00,1692886620000,26290.0,26290.01,26258.11,26258.11
2023-08-24 21:18:00,1692886680000,26258.11,26277.88,26251.16,26264.74
2023-08-24 21:19:00,1692886740000,26264.75,26275.97,26264.74,26269.78
2023-08-24 21:20:00,1692886800000,26269.78,26294.41,26264.07,26289.99
2023-08-24 21:21:00,1692886860000,26290.0,26300.87,26288.0,26293.0
2023-08-24 21:22:00,1692886920000,26292.99,26293.0,26284.08,26288.0
2023-08-24 21:23:00,1692886980000,26287.99,26299.85,26244.28,26245.98
2023-08-24 21:24:00,1692887040000,26245.98,26265.71,26236.02,26239.92
2023-08-24 21:25:00,1692887100000,26239.91,26248.0,26237.32,26237.32
2023-08-24 21:26:00,1692887160000,26237.33,26248.99,26233.0,26236.89
2023-08-24 21:27:00,1692887220000,26236.89,26240.0,26223.34,26228.2
2023-08-24 21:28:00,1692887280000,26228.19,26237.31,26224.34,26224.34
2023-08-24 21:29:00,1692887340000,26224.35,26228.0,26201.19,26201.67
2023-08-24 21:30:00,1692887400000,26201.68,26215.66,26185.0,26202.82
2023-08-24 21:31:00,1692887460000,26202.82,26204.94,26174.95,26186.99
2023-08-24 21:32:00,1692887520000,26186.98,26188.56,26115.0,26140.0
2023-08-24 21:33:00,1692887580000,26140.0,26171.51,26136.0,26152.01
2023-08-24 21:34:00,1692887640000,26152.0,26152.01,26125.84,26145.99
2023-08-24 21:35:00,1692887700000,26145.99,26160.0,26145.5,26145.5
2023-08-24 21:36:00,1692887760000,26145.5,26158.0,26128.0,26146.9
2023-08-24 21:37:00,1692887820000,26146.9,26189.15,26133.26,26186.4
2023-08-24 21:38:00,1692887880000,26186.4,26186.41,26166.35,26166.35
2023-08-24 21:39:00,1692887940000,26166.36,26182.0,26156.77,26178.35
2023-08-24 21:40:00,1692888000000,26178.34,26187.38,26150.0,26151.48
2023-08-24 21:41:00,1692888060000,26151.48,26159.22,26132.43,26146.16
2023-08-24 21:42:00,1692888120000,26146.15,26146.16,26073.01,26099.99
2023-08-24 21:43:00,1692888180000,26100.0,26121.99,26085.34,26085.35
2023-08-24 21:44:00,1692888240000,26085.35,26104.0,26076.79,26076.79
2023-08-24 21:45:00,1692888300000,26076.79,26109.69,26075.0,26092.43
2023-08-24 21:46:00,1692888360000,26092.43,26115.87,26073.0,26115.86
2023-08-24 21:47:00,1692888420000,26115.87,26146.0,26114.74,26145.99
2023-08-24 21:48:00,1692888480000,26145.99,26146.0,26116.0,26134.0
2023-08-24 21:49:00,1692888540000,26133.99,26141.99,26123.62,26137.99
2023-08-24 21:50:00,1692888600000,26137.99,26140.0,26122.0,26125.99
2023-08-24 21:51:00,1692888660000,26126.0,26133.68,26099.83,26109.98
2023-08-24 21:52:00,1692888720000,26109.98,26113.31,26100.56,26104.68
2023-08-24 21:53:00,1692888780000,26104.69,26126.45,26099.83,26126.44
2023-08-24 21:54:00,1692888840000,26126.45,26158.47,26126.44,26158.01
2023-08-24 21:55:00,1692888900000,26158.0,26158.01,26149.75,26151.99
2023-08-24 21:56:00,1692888960000,26152.0,26180.0,26151.99,26170.46
2023-08-24 21:57:00,1692889020000,26170.46,26170.46,26138.88,26144.45
2023-08-24 21:58:00,1692889080000,26144.45,26146.0,26124.0,26124.0
2023-08-24 21:59:00,1692889140000,26124.0,26129.19,26116.05,26116.05
2023-08-24 22:00:00,1692889200000,26116.06,26116.06,26078.72,26080.99
2023-08-24 22:01:00,1692889260000,26081.0,26106.2,26060.31,26105.71
2023-08-24 22:02:00,1692889320000,26105.71,26118.15,26098.0,26116.77
2023-08-24 22:03:00,1692889380000,26116.78,26139.63,26116.77,26139.63
2023-08-24 22:04:00,1692889440000,26139.63,26168.0,26134.01,26152.01
2023-08-24 22:05:00,1692889500000,26152.0,26152.01,26120.65,26126.0
2023-08-24 22:06:00,1692889560000,26125.99,26126.0,26072.01,26095.26
2023-08-24 22:07:00,1692889620000,26095.26,26108.0,26095.26,26102.34
2023-08-24 22:08:00,1692889680000,26102.35,26109.6,26087.87,26087.87
2023-08-24 22:09:00,1692889740000,26087.88,26104.0,26084.76,26103.47
2023-08-24 22:10:00,1692889800000,26103.47,26103.47,26092.0,26096.0
2023-08-24 22:11:00,1692889860000,26096.0,26096.0,26071.87,26071.88
2023-08-24 22:12:00,1692889920000,26071.88,26088.0,26069.04,26085.42
2023-08-24 22:13:00,1692889980000,26085.42,26085.42,26063.63,26068.0
2023-08-24 22:14:00,1692890040000,26068.0,26101.96,26067.99,26096.72
2023-08-24 22:15:00,1692890100000,26096.72,26118.63,26094.0,26118.63
2023-08-24 22:16:00,1692890160000,26118.62,26132.68,26106.0,26106.01
2023-08-24 22:17:00,1692890220000,26106.01,26106.01,26078.0,26081.49
2023-08-24 22:18:00,1692890280000,26081.48,26100.0,26079.42,26100.0
2023-08-24 22:19:00,1692890340000,26099.99,26129.66,26099.99,26119.16
2023-08-24 22:20:00,1692890400000,26119.17,26123.33,26108.4,26123.32
2023-08-24 22:21:00,1692890460000,26123.33,26124.0,26121.51,26124.0
2023-08-24 22:22:00,1692890520000,26124.0,26124.0,26105.36,26122.83
2023-08-24 22:23:00,1692890580000,26122.83,26122.84,26106.41,26106.42
2023-08-24 22:24:00,1692890640000,26106.42,26126.04,26102.0,26102.0
2023-08-24 22:25:00,1692890700000,26102.0,26102.01,26084.54,26084.55
2023-08-24 22:26:00,1692890760000,26084.55,26084.55,26065.75,26077.35
2023-08-24 22:27:00,1692890820000,26077.35,26086.85,26066.0,26078.0
2023-08-24 22:28:00,1692890880000,26078.01,26079.93,26066.0,26066.0
2023-08-24 22:29:00,1692890940000,26066.0,26069.99,26048.45,26063.89
2023-08-24 22:30:00,1692891000000,26063.89,26068.0,26046.08,26054.0
2023-08-24 22:31:00,1692891060000,26053.99,26054.0,26040.0,26049.89
2023-08-24 22:32:00,1692891120000,26049.89,26083.31,26040.02,26083.31
2023-08-24 22:33:00,1692891180000,26083.31,26096.0,26066.21,26070.01
2023-08-24 22:34:00,1692891240000,26070.0,26084.95,26058.0,26084.94
2023-08-24 22:35:00,1692891300000,26084.94,26084.95,26075.87,26078.4
2023-08-24 22:36:00,1692891360000,26078.39,26079.79,26067.99,26067.99
2023-08-24 22:37:00,1692891420000,26067.99,26068.0,26054.0,26059.75
2023-08-24 22:38:00,1692891480000,26059.75,26059.99,26052.0,26056.34
2023-08-24 22:39:00,1692891540000,26056.33,26077.86,26056.33,26075.56
2023-08-24 22:40:00,1692891600000,26075.56,26091.39,26072.15,26090.0
2023-08-24 22:41:00,1692891660000,26090.0,26127.09,26090.0,26112.0
2023-08-24 22:42:00,1692891720000,26112.0,26112.01,26100.0,26100.0
2023-08-24 22:43:00,1692891780000,26100.01,26103.15,26096.6,26096.6
2023-08-24 22:44:00,1692891840000,26096.61,26099.28,26095.98,26098.68
2023-08-24 22:45:00,1692891900000,26098.68,26098.68,26074.64,26079.72
2023-08-24 22:46:00,1692891960000,26079.72,26099.09,26079.72,26099.09
2023-08-24 22:47:00,1692892020000,26099.09,26102.0,26072.34,26072.34
2023-08-24 22:48:00,1692892080000,26072.35,26072.35,26066.0,26068.65
2023-08-24 22:49:00,1692892140000,26068.65,26072.19,26062.8,26072.18
2023-08-24 22:50:00,1692892200000,26072.18,26072.19,26058.0,26058.94
2023-08-24 22:51:00,1692892260000,26058.95,26064.75,26054.88,26064.75
2023-08-24 22:52:00,1692892320000,26064.75,26064.75,26037.03,26042.82
2023-08-24 22:53:00,1692892380000,26042.82,26042.82,26025.0,26025.0
2023-08-24 22:54:00,1692892440000,26025.01,26030.89,26013.67,26022.23
2023-08-24 22:55:00,1692892500000,26022.23,26057.0,26001.76,26051.49
2023-08-24 22:56:00,1692892560000,26051.5,26051.5,26022.95,26032.01
2023-08-24 22:57:00,1692892620000,26032.01,26032.01,26020.49,26020.5
2023-08-24 22:58:00,1692892680000,26020.49,26020.5,25990.72,26000.18
2023-08-24 22:59:00,1692892740000,26000.17,26012.58,25996.0,25996.34
2023-08-24 23:00:00,1692892800000,25996.35,26008.0,25994.0,25995.23
2023-08-24 23:01:00,1692892860000,25995.23,26012.15,25995.22,26011.12
2023-08-24 23:02:00,1692892920000,26011.13,26034.53,26011.12,26028.06
2023-08-24 23:03:00,1692892980000,26028.05,26043.07,26026.0,26043.07
2023-08-24 23:04:00,1692893040000,26043.07,26052.57,26040.0,26046.0
2023-08-24 23:05:00,1692893100000,26045.99,26062.88,26040.3,26061.02
2023-08-24 23:06:00,1692893160000,26061.02,26068.92,26058.22,26066.0
2023-08-24 23:07:00,1692893220000,26065.99,26069.58,26062.2,26065.3
2023-08-24 23:08:00,1692893280000,26065.31,26067.89,26050.0,26051.62
2023-08-24 23:09:00,1692893340000,26051.62,26068.39,26051.62,26068.38
2023-08-24 23:10:00,1692893400000,26068.39,26071.37,26060.0,26071.37
2023-08-24 23:11:00,1692893460000,26071.36,26071.37,26070.0,26070.01
2023-08-24 23:12:00,1692893520000,26070.0,26099.0,26070.0,26097.99
2023-08-24 23:13:00,1692893580000,26097.99,26109.52,26097.1,26097.11
2023-08-24 23:14:00,1692893640000,26097.11,26097.11,26077.0,26079.99
2023-08-24 23:15:00,1692893700000,26079.99,26090.0,26074.81,26090.0
2023-08-24 23:16:00,1692893760000,26089.99,26112.0,26089.99,26108.21
2023-08-24 23:17:00,1692893820000,26108.21,26108.21,26092.4,26098.4
2023-08-24 23:18:00,1692893880000,26098.4,26098.4,26088.0,26092.0
2023-08-24 23:19:00,1692893940000,26092.0,26092.0,26075.99,26089.98
2023-08-24 23:20:00,1692894000000,26089.98,26089.99,26071.4,26073.99
2023-08-24 23:21:00,1692894060000,26074.0,26077.42,26068.89,26077.41
2023-08-24 23:22:00,1692894120000,26077.42,26095.0,26077.41,26094.99
2023-08-24 23:23:00,1692894180000,26095.0,26095.0,26078.0,26080.0
2023-08-24 23:24:00,1692894240000,26079.99,26080.0,26070.0,26070.0
2023-08-24 23:25:00,1692894300000,26070.01,26070.01,26062.3,26062.31
2023-08-24 23:26:00,1692894360000,26062.31,26062.31,26056.28,26059.99
2023-08-24 23:27:00,1692894420000,26060.0,26066.4,26059.14,26066.4
2023-08-24 23:28:00,1692894480000,26066.4,26076.0,26056.0,26075.99
2023-08-24 23:29:00,1692894540000,26075.99,26079.99,26075.99,26079.98
2023-08-24 23:30:00,1692894600000,26079.98,26079.99,26079.98,26079.98
2023-08-24 23:31:00,1692894660000,26079.98,26079.99,26070.54,26070.55
2023-08-24 23:32:00,1692894720000,26070.55,26070.55,26065.42,26065.42
2023-08-24 23:33:00,1692894780000,26065.42,26066.0,26050.0,26065.99
2023-08-24 23:34:00,1692894840000,26066.0,26070.08,26065.99,26066.01
2023-08-24 23:35:00,1692894900000,26066.0,26070.0,26058.7,26070.0
2023-08-24 23:36:00,1692894960000,26070.0,26080.95,26069.99,26080.95
2023-08-24 23:37:00,1692895020000,26080.94,26086.96,26076.57,26076.57
2023-08-24 23:38:00,1692895080000,26076.58,26076.58,26076.57,26076.57
2023-08-24 23:39:00,1692895140000,26076.58,26095.74,26076.57,26095.74
2023-08-24 23:40:00,1692895200000,26095.73,26096.0,26090.0,26095.99
2023-08-24 23:41:00,1692895260000,26096.0,26106.9,26094.0,26106.89
2023-08-24 23:42:00,1692895320000,26106.89,26126.8,26106.89,26126.8
2023-08-24 23:43:00,1692895380000,26126.79,26145.26,26126.79,26134.28
2023-08-24 23:44:00,1692895440000,26134.29,26134.29,26115.0,26116.0
2023-08-24 23:45:00,1692895500000,26116.0,26131.69,26112.18,26116.0
2023-08-24 23:46:00,1692895560000,26116.0,26116.0,26103.01,26113.5
2023-08-24 23:47:00,1692895620000,26113.51,26131.66,26113.5,26131.65
2023-08-24 23:48:00,1692895680000,26131.65,26150.88,26131.65,26150.87
2023-08-24 23:49:00,1692895740000,26150.88,26163.0,26146.58,26163.0
2023-08-24 23:50:00,1692895800000,26163.0,26163.0,26141.99,26151.03
2023-08-24 23:51:00,1692895860000,26151.03,26151.04,26136.88,26149.21
2023-08-24 23:52:00,1692895920000,26149.21,26156.0,26148.62,26156.0
2023-08-24 23:53:00,1692895980000,26155.99,26159.3,26154.0,26156.07
2023-08-24 23:54:00,1692896040000,26156.07,26156.07,26140.17,26142.01
2023-08-24 23:55:00,1692896100000,26142.01,26145.0,26120.87,26120.87
2023-08-24 23:56:00,1692896160000,26120.88,26120.88,26115.0,26115.11
2023-08-24 23:57:00,1692896220000,26115.11,26116.0,26105.3,26108.0
2023-08-24 23:58:00,1692896280000,26108.0,26112.0,26106.0,26107.53
2023-08-24 23:59:00,1692896340000,26107.53,26115.0,26107.53,26115.0
2023-08-25 00:00:00,1692896400000,26114.99,26120.0,26111.27,26111.32
2023-08-25 00:01:00,1692896460000,26111.33,26111.33,26106.0,26106.01
2023-08-25 00:02:00,1692896520000,26106.0,26112.75,26103.34,26106.18
2023-08-25 00:03:00,1692896580000,26106.18,26107.0,26096.03,26096.04
2023-08-25 00:04:00,1692896640000,26096.03,26096.04,26093.39,26093.39
2023-08-25 00:05:00,1692896700000,26093.4,26094.1,26089.02,26092.0
2023-08-25 00:06:00,1692896760000,26092.0,26092.0,26089.46,26089.46
2023-08-25 00:07:00,1692896820000,26089.46,26089.47,26082.06,26082.06
2023-08-25 00:08:00,1692896880000,26082.06,26096.7,26082.06,26096.69
2023-08-25 00:09:00,1692896940000,26096.69,26111.0,26096.69,26110.24
2023-08-25 00:10:00,1692897000000,26110.23,26110.24,26102.31,26103.6
2023-08-25 00:11:00,1692897060000,26103.59,26112.0,26100.01,26111.73
2023-08-25 00:12:00,1692897120000,26111.72,26111.73,26100.61,26100.61
2023-08-25 00:13:00,1692897180000,26100.62,26100.62,26090.0,26090.01
2023-08-25 00:14:00,1692897240000,26090.01,26090.01,26080.83,26080.83
2023-08-25 00:15:00,1692897300000,26080.83,26085.08,26068.0,26069.99
2023-08-25 00:16:00,1692897360000,26070.0,26087.92,26055.0,26075.13
2023-08-25 00:17:00,1692897420000,26075.13,26076.0,26056.32,26056.33
2023-08-25 00:18:00,1692897480000,26056.33,26062.0,26056.32,26062.0
2023-08-25 00:19:00,1692897540000,26062.0,26062.47,26061.31,26061.31
2023-08-25 00:20:00,1692897600000,26061.32,26061.32,26044.0,26052.87
2023-08-25 00:21:00,1692897660000,26052.87,26058.0,26052.87,26057.99
2023-08-25 00:22:00,1692897720000,26057.99,26080.0,26057.99,26079.99
2023-08-25 00:23:00,1692897780000,26079.99,26085.18,26079.98,26085.17
2023-08-25 00:24:00,1692897840000,26085.17,26092.0,26080.0,26080.01
2023-08-25 00:25:00,1692897900000,26080.01,26080.01,26070.0,26070.01
2023-08-25 00:26:00,1692897960000,26070.0,26070.01,26058.17,26058.18
2023-08-25 00:27:00,1692898020000,26058.17,26067.92,26058.17,26067.91
2023-08-25 00:28:00,1692898080000,26067.92,26067.92,26067.91,26067.91
2023-08-25 00:29:00,1692898140000,26067.92,26076.97,26067.91,26076.96
2023-08-25 00:30:00,1692898200000,26076.96,26076.97,26068.0,26068.0
2023-08-25 00:31:00,1692898260000,26068.0,26068.01,26062.87,26067.99
2023-08-25 00:32:00,1692898320000,26068.0,26075.83,26050.75,26053.0
2023-08-25 00:33:00,1692898380000,26053.0,26054.71,26029.37,26029.38
2023-08-25 00:34:00,1692898440000,26029.38,26033.4,26020.3,26024.01
2023-08-25 00:35:00,1692898500000,26024.01,26025.12,26010.27,26012.48
2023-08-25 00:36:00,1692898560000,26012.48,26012.49,25993.39,26006.39
2023-08-25 00:37:00,1692898620000,26006.38,26011.99,25992.52,25992.52
2023-08-25 00:38:00,1692898680000,25992.53,26000.81,25864.0,25931.99
2023-08-25 00:39:00,1692898740000,25931.99,25983.64,25913.09,25983.54
2023-08-25 00:40:00,1692898800000,25983.55,25988.3,25945.87,25961.24
2023-08-25 00:41:00,1692898860000,25961.24,26005.0,25961.24,25994.91
2023-08-25 00:42:00,1692898920000,25994.91,26001.7,25978.3,25982.0
2023-08-25 00:43:00,1692898980000,25981.99,25989.78,25970.9,25988.19
2023-08-25 00:44:00,1692899040000,25988.19,26004.0,25988.19,25993.04
2023-08-25 00:45:00,1692899100000,25993.03,26033.51,25993.03,26033.5
2023-08-25 00:46:00,1692899160000,26033.5,26061.87,26028.91,26057.99
2023-08-25 00:47:00,1692899220000,26057.99,26071.76,26047.95,26047.96
2023-08-25 00:48:00,1692899280000,26047.95,26047.96,26030.0,26030.0
2023-08-25 00:49:00,1692899340000,26030.01,26036.07,26024.21,26024.22
2023-08-25 00:50:00,1692899400000,26024.21,26024.22,25990.92,25990.92
2023-08-25 00:51:00,1692899460000,25990.92,26012.0,25990.01,26004.0
2023-08-25 00:52:00,1692899520000,26004.0,26014.0,26004.0,26013.98
2023-08-25 00:53:00,1692899580000,26013.97,26015.43,26000.83,26008.03
2023-08-25 00:54:00,1692899640000,26008.04,26013.54,26006.4,26013.3
2023-08-25 00:55:00,1692899700000,26013.3,26017.13,26008.0,26016.7
2023-08-25 00:56:00,1692899760000,26016.71,26016.71,26006.61,26006.62
2023-08-25 00:57:00,1692899820000,26006.62,26006.62,25995.61,26000.01
2023-08-25 00:58:00,1692899880000,26000.0,26038.36,25996.9,26038.35
2023-08-25 00:59:00,1692899940000,26038.35,26060.0,26038.35,26059.99
2023-08-25 01:00:00,1692900000000,26059.99,26065.43,26043.38,26055.99
2023-08-25 01:01:00,1692900060000,26056.0,26074.22,26055.99,26060.15
2023-08-25 01:02:00,1692900120000,26060.15,26060.16,26049.83,26057.99
2023-08-25 01:03:00,1692900180000,26057.99,26058.0,26045.0,26045.0
2023-08-25 01:04:00,1692900240000,26045.01,26045.01,26027.56,26027.56
2023-08-25 01:05:00,1692900300000,26027.57,26037.35,26022.0,26037.34
2023-08-25 01:06:00,1692900360000,26037.34,26042.23,26025.0,26025.0
2023-08-25 01:07:00,1692900420000,26025.0,26029.11,26020.0,26029.1
2023-08-25 01:08:00,1692900480000,26029.11,26048.85,26029.1,26048.85
2023-08-25 01:09:00,1692900540000,26048.84,26048.85,26028.65,26028.66
2023-08-25 01:10:00,1692900600000,26028.65,26028.66,26000.45,26009.21
2023-08-25 01:11:00,1692900660000,26009.2,26010.02,26005.12,26005.13
2023-08-25 01:12:00,1692900720000,26005.13,26008.99,26002.11,26005.11
2023-08-25 01:13:00,1692900780000,26005.1,26010.78,26005.1,26010.77
2023-08-25 01:14:00,1692900840000,26010.77,26010.78,26000.0,26001.83
2023-08-25 01:15:00,1692900900000,26001.83,26003.3,25998.0,25999.99
2023-08-25 01:16:00,1692900960000,26000.0,26000.0,25982.0,25982.52
2023-08-25 01:17:00,1692901020000,25982.52,25998.66,25976.74,25994.83
2023-08-25 01:18:00,1692901080000,25994.84,25998.09,25984.19,25984.2
2023-08-25 01:19:00,1692901140000,25984.19,25989.6,25982.38,25984.01
2023-08-25 01:20:00,1692901200000,25984.0,26000.0,25980.17,25998.42
2023-08-25 01:21:00,1692901260000,25998.42,26023.25,25998.42,26023.25
2023-08-25 01:22:00,1692901320000,26023.24,26023.25,26012.16,26012.17
2023-08-25 01:23:00,1692901380000,26012.16,26012.17,26010.27,26010.27
2023-08-25 01:24:00,1692901440000,26010.27,26020.0,26010.27,26020.0
2023-08-25 01:25:00,1692901500000,26020.0,26039.86,26019.99,26039.86
2023-08-25 01:26:00,1692901560000,26039.85,26039.86,26028.65,26030.32
2023-08-25 01:27:00,1692901620000,26030.32,26030.32,26021.48,26021.49
2023-08-25 01:28:00,1692901680000,26021.48,26034.78,26021.48,26034.77
2023-08-25 01:29:00,1692901740000,26034.78,26034.78,26034.0,26034.77
2023-08-25 01:30:00,1692901800000,26034.78,26045.0,26033.82,26033.82
2023-08-25 01:31:00,1692901860000,26033.82,26038.09,26030.0,26037.99
2023-08-25 01:32:00,1692901920000,26037.99,26044.95,26037.99,26040.01
2023-08-25 01:33:00,1692901980000,26040.01,26040.01,26036.3,26037.86
2023-08-25 01:34:00,1692902040000,26037.86,26040.0,26037.86,26040.0
2023-08-25 01:35:00,1692902100000,26039.99,26040.0,26030.0,26030.01
2023-08-25 01:36:00,1692902160000,26030.0,26030.01,26005.0,26005.0
2023-08-25 01:37:00,1692902220000,26005.0,26015.83,26002.29,26002.29
2023-08-25 01:38:00,1692902280000,26002.3,26010.0,26002.29,26009.99
2023-08-25 01:39:00,1692902340000,26010.0,26013.65,26009.99,26013.64
2023-08-25 01:40:00,1692902400000,26013.65,26013.65,26004.02,26004.02
2023-08-25 01:41:00,1692902460000,26004.02,26011.91,26004.02,26011.82
2023-08-25 01:42:00,1692902520000,26011.82,26011.82,26002.3,26002.31
2023-08-25 01:43:00,1692902580000,26002.31,26002.31,25999.19,26000.52
2023-08-25 01:44:00,1692902640000,26000.53,26000.53,25996.0,25996.01
2023-08-25 01:45:00,1692902700000,25996.0,25999.9,25996.0,25999.88
2023-08-25 01:46:00,1692902760000,25999.89,26019.42,25999.88,26019.42
2023-08-25 01:47:00,1692902820000,26019.41,26023.1,26018.0,26023.09
2023-08-25 01:48:00,1692902880000,26023.1,26032.81,26023.09,26030.01
2023-08-25 01:49:00,1692902940000,26030.0,26030.01,26017.58,26019.08
2023-08-25 01:50:00,1692903000000,26019.09,26019.09,26014.0,26014.01
2023-08-25 01:51:00,1692903060000,26014.0,26014.48,26014.0,26014.48
2023-08-25 01:52:00,1692903120000,26014.48,26024.0,26014.47,26014.47
2023-08-25 01:53:00,1692903180000,26014.48,26014.48,25998.4,25998.4
2023-08-25 01:54:00,1692903240000,25998.41,25998.41,25998.4,25998.4
2023-08-25 01:55:00,1692903300000,25998.4,26012.0,25998.4,26012.0
2023-08-25 01:56:00,1692903360000,26011.99,26015.88,26010.0,26014.0
2023-08-25 01:57:00,1692903420000,26013.99,26021.27,26013.99,26021.26
2023-08-25 01:58:00,1692903480000,26021.27,26021.27,26021.25,26021.25
2023-08-25 01:59:00,1692903540000,26021.26,26021.26,26021.25,26021.25
2023-08-25 02:00:00,1692903600000,26021.26,26027.75,26021.25,26027.74
2023-08-25 02:01:00,1692903660000,26027.75,26027.75,26027.74,26027.75
2023-08-25 02:02:00,1692903720000,26027.75,26036.0,26027.74,26035.82
2023-08-25 02:03:00,1692903780000,26035.81,26035.82,26028.0,26028.01
2023-08-25 02:04:00,1692903840000,26028.0,26033.99,26028.0,26033.99
2023-08-25 02:05:00,1692903900000,26033.98,26033.99,26022.0,26022.01
2023-08-25 02:06:00,1692903960000,26022.0,26029.45,26022.0,26028.01
2023-08-25 02:07:00,1692904020000,26028.02,26028.02,26024.0,26024.01
2023-08-25 02:08:00,1692904080000,26024.01,26035.71,26022.43,26035.7
2023-08-25 02:09:00,1692904140000,26035.71,26035.71,26035.7,26035.7
2023-08-25 02:10:00,1692904200000,26035.71,26035.71,26032.24,26032.25
2023-08-25 02:11:00,1692904260000,26032.25,26050.0,26032.24,26049.99
2023-08-25 02:12:00,1692904320000,26049.99,26073.99,26049.99,26068.0
2023-08-25 02:13:00,1692904380000,26068.01,26068.01,26056.13,26061.52
2023-08-25 02:14:00,1692904440000,26061.52,26069.43,26061.52,26069.43
2023-08-25 02:15:00,1692904500000,26069.43,26078.0,26054.0,26054.0
2023-08-25 02:16:00,1692904560000,26054.01,26054.01,26048.55,26051.99
2023-08-25 02:17:00,1692904620000,26051.98,26062.0,26051.98,26060.18
2023-08-25 02:18:00,1692904680000,26060.18,26060.18,26055.0,26055.01
2023-08-25 02:19:00,1692904740000,26055.01,26057.99,26055.0,26057.99
2023-08-25 02:20:00,1692904800000,26057.98,26069.43,26057.98,26069.42
2023-08-25 02:21:00,1692904860000,26069.42,26092.83,26069.42,26089.82
2023-08-25 02:22:00,1692904920000,26089.81,26095.0,26089.81,26092.0
2023-08-25 02:23:00,1692904980000,26092.01,26092.01,26078.0,26078.01
2023-08-25 02:24:00,1692905040000,26078.01,26085.0,26074.0,26085.0
2023-08-25 02:25:00,1692905100000,26085.0,26088.49,26078.15,26088.48
2023-08-25 02:26:00,1692905160000,26088.48,26108.83,26088.0,26108.82
2023-08-25 02:27:00,1692905220000,26108.83,26120.0,26108.82,26116.91
2023-08-25 02:28:00,1692905280000,26116.9,26122.49,26112.16,26122.0
2023-08-25 02:29:00,1692905340000,26121.99,26135.65,26121.99,26128.01
2023-08-25 02:30:00,1692905400000,26128.01,26137.99,26126.0,26130.0
2023-08-25 02:31:00,1692905460000,26130.01,26130.01,26110.0,26113.27
2023-08-25 02:32:00,1692905520000,26113.28,26113.28,26105.53,26112.89
2023-08-25 02:33:00,1692905580000,26112.9,26112.9,26100.0,26103.48
2023-08-25 02:34:00,1692905640000,26103.48,26105.66,26103.48,26105.66
2023-08-25 02:35:00,1692905700000,26105.65,26107.36,26085.01,26089.51
2023-08-25 02:36:00,1692905760000,26089.51,26089.51,26073.49,26073.49
2023-08-25 02:37:00,1692905820000,26073.49,26073.5,26062.51,26062.52
2023-08-25 02:38:00,1692905880000,26062.51,26073.05,26062.51,26073.03
2023-08-25 02:39:00,1692905940000,26073.03,26073.04,26070.35,26073.03
2023-08-25 02:40:00,1692906000000,26073.03,26073.04,26066.21,26068.0
2023-08-25 02:41:00,1692906060000,26068.0,26068.0,26066.21,26066.22
2023-08-25 02:42:00,1692906120000,26066.22,26066.22,26057.99,26057.99
2023-08-25 02:43:00,1692906180000,26058.0,26058.0,26050.79,26052.96
2023-08-25 02:44:00,1692906240000,26052.95,26052.96,26051.11,26051.34
2023-08-25 02:45:00,1692906300000,26051.35,26051.35,26048.2,26048.21
2023-08-25 02:46:00,1692906360000,26048.2,26049.96,26040.0,26047.48
2023-08-25 02:47:00,1692906420000,26047.49,26047.49,26036.24,26036.24
2023-08-25 02:48:00,1692906480000,26036.24,26036.25,26022.44,26033.42
2023-08-25 02:49:00,1692906540000,26033.42,26033.43,26026.0,26026.01
2023-08-25 02:50:00,1692906600000,26026.0,26033.43,26022.0,26033.42
2023-08-25 02:51:00,1692906660000,26033.42,26039.99,26023.8,26023.81
2023-08-25 02:52:00,1692906720000,26023.8,26034.0,26023.8,26034.0
2023-08-25 02:53:00,1692906780000,26033.99,26042.23,26033.99,26042.22
2023-08-25 02:54:00,1692906840000,26042.23,26051.84,26042.22,26051.84
2023-08-25 02:55:00,1692906900000,26051.83,26051.84,26042.0,26046.0
2023-08-25 02:56:00,1692906960000,26046.01,26046.01,26034.9,26034.9
2023-08-25 02:57:00,1692907020000,26034.91,26034.91,26029.45,26029.46
2023-08-25 02:58:00,1692907080000,26029.46,26029.46,26028.0,26028.0
2023-08-25 02:59:00,1692907140000,26028.0,26044.0,26007.19,26039.44
